county,totalcountdeaths,date
San Francisco San Mateo,166,2020-07-18T00:00:00
San Francisco San Mateo,166,2020-07-19T00:00:00
San Francisco San Mateo,166,2020-07-20T00:00:00
San Francisco San Mateo,167,2020-07-21T00:00:00
San Francisco San Mateo,167,2020-07-22T00:00:00
San Francisco San Mateo,169,2020-07-23T00:00:00
San Francisco San Mateo,173,2020-07-24T00:00:00
San Francisco San Mateo,173,2020-07-25T00:00:00
San Francisco San Mateo,173,2020-07-26T00:00:00
San Francisco San Mateo,173,2020-07-27T00:00:00
San Francisco San Mateo,174,2020-07-28T00:00:00
San Francisco San Mateo,175,2020-07-29T00:00:00
San Francisco San Mateo,176,2020-07-30T00:00:00
San Francisco San Mateo,178,2020-07-31T00:00:00
San Francisco San Mateo,180,2020-08-01T00:00:00
San Francisco San Mateo,180,2020-08-02T00:00:00
San Francisco San Mateo,180,2020-08-03T00:00:00
San Francisco San Mateo,181,2020-08-04T00:00:00
San Francisco San Mateo,182,2020-08-05T00:00:00
San Francisco San Mateo,183,2020-08-06T00:00:00
San Francisco San Mateo,184,2020-08-07T00:00:00
San Francisco San Mateo,187,2020-08-08T00:00:00
San Francisco San Mateo,187,2020-08-09T00:00:00
San Francisco San Mateo,187,2020-08-10T00:00:00
San Francisco San Mateo,189,2020-08-11T00:00:00
San Francisco San Mateo,189,2020-08-12T00:00:00
San Francisco San Mateo,189,2020-08-13T00:00:00
San Francisco San Mateo,195,2020-08-14T00:00:00
San Francisco San Mateo,195,2020-08-15T00:00:00
San Francisco San Mateo,195,2020-08-16T00:00:00
San Francisco San Mateo,195,2020-08-17T00:00:00
San Francisco San Mateo,197,2020-08-18T00:00:00
San Francisco San Mateo,199,2020-08-19T00:00:00
San Francisco San Mateo,199,2020-08-20T00:00:00
San Francisco San Mateo,200,2020-08-21T00:00:00
San Francisco San Mateo,202,2020-08-22T00:00:00
San Francisco San Mateo,205,2020-08-23T00:00:00
San Francisco San Mateo,205,2020-08-24T00:00:00
San Francisco San Mateo,207,2020-08-25T00:00:00
San Francisco San Mateo,210,2020-08-26T00:00:00
San Francisco San Mateo,212,2020-08-27T00:00:00
San Francisco San Mateo,214,2020-08-28T00:00:00
San Francisco San Mateo,214,2020-08-29T00:00:00
San Francisco San Mateo,214,2020-08-30T00:00:00
San Francisco San Mateo,214,2020-08-31T00:00:00
San Francisco San Mateo,215,2020-09-01T00:00:00
San Francisco San Mateo,216,2020-09-02T00:00:00
San Francisco San Mateo,216,2020-09-03T00:00:00
San Francisco San Mateo,219,2020-09-04T00:00:00
San Francisco San Mateo,221,2020-09-05T00:00:00
San Francisco San Mateo,221,2020-09-06T00:00:00
San Francisco San Mateo,221,2020-09-07T00:00:00
San Francisco San Mateo,222,2020-09-08T00:00:00
San Francisco San Mateo,223,2020-09-09T00:00:00
San Francisco San Mateo,224,2020-09-10T00:00:00
San Francisco San Mateo,228,2020-09-11T00:00:00
San Francisco San Mateo,229,2020-09-12T00:00:00
San Francisco San Mateo,230,2020-09-13T00:00:00
San Francisco San Mateo,230,2020-09-14T00:00:00
San Francisco San Mateo,233,2020-09-15T00:00:00
San Francisco San Mateo,233,2020-09-16T00:00:00
San Francisco San Mateo,233,2020-09-17T00:00:00
San Francisco San Mateo,238,2020-09-18T00:00:00
San Francisco San Mateo,240,2020-09-19T00:00:00
San Francisco San Mateo,242,2020-09-20T00:00:00
San Francisco San Mateo,242,2020-09-21T00:00:00
San Francisco San Mateo,243,2020-09-22T00:00:00
San Francisco San Mateo,243,2020-09-23T00:00:00
San Francisco San Mateo,243,2020-09-24T00:00:00
San Francisco San Mateo,249,2020-09-25T00:00:00
San Francisco San Mateo,251,2020-09-26T00:00:00
San Francisco San Mateo,251,2020-09-27T00:00:00
San Francisco San Mateo,251,2020-09-28T00:00:00
San Francisco San Mateo,251,2020-09-29T00:00:00
San Francisco San Mateo,254,2020-09-30T00:00:00
San Francisco San Mateo,256,2020-10-01T00:00:00
San Francisco San Mateo,259,2020-10-02T00:00:00
San Francisco San Mateo,259,2020-10-03T00:00:00
San Francisco San Mateo,260,2020-10-04T00:00:00
San Francisco San Mateo,260,2020-10-05T00:00:00
San Francisco San Mateo,265,2020-10-06T00:00:00
San Francisco San Mateo,268,2020-10-07T00:00:00
San Francisco San Mateo,269,2020-10-08T00:00:00
San Francisco San Mateo,276,2020-10-09T00:00:00
San Francisco San Mateo,278,2020-10-10T00:00:00
San Francisco San Mateo,278,2020-10-11T00:00:00
